CaseNum,STATUS,PROGRAM,TIME,cDATE,SITE,EB1,EB2,EB3,EB4,EB5,EB6,EB7,EB8,EB9,EB10,EB11,EB12,EB13,EB14,EB15,EB16,EB17,EB18,EB19,EB20,EB21,EB22,EB23,EB24,EB25,EB26,EB27,EH1,EH2,EH3,EH4,EH5,EH6,EH7,EH8,EH9,EH10,EH11,EH12,EH13,EH14,EH15,EH16,EH17,EH18,EH19,EH20,EH21,EH22,EH23,EH24,SS1,SS2,SS3,SS4,SS5,SS6,SS7,SS8,SS9,SS10,SS11,SS12,SS13,SS14,SS15,R1,R2,SEF1,SEF2,SEF3,SEF4,SEF5,SEF6,SEF7,SEF8,GR1,GR2,GR3,GR4,GR5,GR6,GR7,GR8,SPR1,SPR2,SPR3,SPR4,SPR5,SPR6,SPR7,SPR8,SPR9,SPR10,SPR11,SPR12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,Employed,FULLPART,YearsEmployed,MonthsEmployed,DaysEmployed,HourlyWage,HealthInsurance,Pension,PayBills,Children,Adults,Earners,HouseIncome,Welfare,MaritalStatus,Housing,HopeFuture,Life1Month,Life6Months,Life1Year,Life5Years,Age,YearBorn,Gender,Race,YearsSchool,EDULevel,YearsJobTrain
2448,0,3,1,2037.9.17,2,1,1,3,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,3,1,1,1,1,5,4,7,5,5,3,5,5,5,9,5,10,10,10,10,10,10,10,10,10,10,10,10,10,3,3,1,4,1,1,3,2,3,3,4,1,1,1,1,2,3,4,4,4,3,4,4,3,3,3,4,1,5,1,1,5,4,7,0,10,4,10,0,1,3,2,2,4,4,3,3,4,3,3,3,6,6,6,2,6,5,5,5,6,5,4,5,1,77,77,1,99,7.25,0,0,1,2,2,2,99,0,2,0,1,1,2,2,2,18,1995,1,2,4,1,0
2448,0,3,2,2037.9.18,2,3,4,5,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,10,10,10,10,10,6,8,8,8,8,10,10,8,8,8,10,6,6,6,8,10,8,9,10,4,4,3,5,5,5,5,5,5,5,5,5,5,5,77,3,4,5,5,4,5,4,4,4,4,3,3,1,5,1,2,4,5,9,2,9,2,9,2,3,3,2,2,3,2,3,3,2,2,3,3,5,3,6,4,5,2,1,2,2,6,3,6,0,77,77,77,77,77,77,77,99,99,99,99,99,99,99,99,99,99,2,2,2,17,1995,1,2,12,1,0
2448,0,3,3,2037.9.19,2,1,1,1,1,3,1,1,1,5,1,1,1,1,1,3,1,1,3,5,1,1,1,1,1,1,1,1,8,9,10,10,10,10,10,10,10,7,10,10,10,10,9,10,10,8,10,10,10,10,10,10,4,4,5,3,1,1,5,1,1,4,4,3,2,2,2,4,4,4,5,5,5,5,5,5,5,3,3,3,5,4,3,3,5,8,1,8,2,9,2,2,3,2,3,3,3,4,2,3,3,3,2,3,4,4,4,5,4,2,6,2,6,2,6,1,77,3,99,99,8.71,0,0,1,4,2,4,15000,1,2,0,1,2,2,2,2,43,1970,1,2,14,2,3
2448,0,3,4,2037.9.20,2,5,4,5,2,3,2,5,4,5,1,1,4,3,2,5,5,4,5,4,1,1,3,3,4,3,5,4,9,8,10,10,10,10,8,10,9,9,9,10,10,9,10,10,9,10,9,9,9,9,9,9,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,5,5,5,4,4,3,3,3,5,3,3,3,5,2,10,1,8,6,9,4,3,3,3,4,4,1,1,2,3,2,1,1,5,5,2,3,5,1,4,6,3,4,6,1,77,15,99,99,20,1,1,1,1,1,1,65000,0,2,1,1,2,2,2,2,41,1972,1,2,12,1,25
2449,0,3,1,2037.9.21,2,1,2,2,1,1,2,3,3,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,9,9,9,10,10,9,9,9,9,8,8,9,8,8,8,8,8,8,8,9,9,9,9,8,3,3,4,4,4,4,4,3,3,3,4,2,3,3,2,2,3,4,4,4,5,5,5,5,4,77,77,77,77,77,77,77,77,0,2,3,8,2,2,4,4,2,4,1,3,1,1,2,1,1,1,6,6,2,4,4,7,1,2,6,2,6,4,1,77,2,99,99,10,0,0,0,1,1,1,15000,0,2,0,1,99,99,99,99,41,1972,1,2,16,5,15
2449,0,3,2,2037.9.22,2,4,2,5,5,4,4,2,4,2,2,1,2,1,4,3,4,5,4,3,1,3,1,2,3,3,1,1,8,5,8,8,8,8,4,7,7,1,7,9,6,9,9,9,8,7,6,6,8,7,7,6,4,3,3,3,1,3,3,1,2,3,3,1,1,2,3,2,2,3,4,4,4,4,4,4,3,2,4,2,5,2,1,5,5,0,0,0,10,0,10,2,1,2,3,4,4,1,1,4,4,2,3,5,1,5,1,6,1,1,5,1,5,1,5,1,77,3,99,99,26,0,0,0,4,2,2,10500,1,2,3,1,2,3,3,3,41,1972,1,2,12,1,0
2449,0,3,3,2037.9.23,2,5,1,1,3,2,1,1,2,1,1,1,1,1,1,1,5,2,4,2,1,1,1,2,3,3,1,1,7,7,8,10,10,8,8,10,8,10,10,10,8,10,10,10,10,10,8,8,10,10,10,10,3,5,2,5,5,5,5,2,3,4,5,1,4,1,2,4,4,5,5,5,5,5,5,5,5,2,3,3,5,3,2,4,5,99,9,10,6,10,9,1,1,4,4,4,4,1,4,1,1,1,4,7,1,7,1,7,5,1,7,1,7,4,7,1,77,15,99,99,11.31,0,0,0,1,1,0,5000,0,2,3,1,2,2,2,2,99,1961,1,2,10,0,15
2449,0,3,4,2037.9.24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,10,10,10,5,10,6,10,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,3,2,1,1,1,1,1,1,5,5,1,1,1,77,3,2,5,3,5,5,5,5,4,4,77,77,77,77,77,77,77,77,7,4,6,5,6,6,4,3,1,3,1,3,3,4,2,4,4,4,6,1,6,3,6,4,1,6,2,5,1,5,0,77,77,77,77,77,77,77,0,1,3,2,99,0,2,4,1,1,2,2,2,18,1995,1,2,12,1,0
2450,0,3,1,2037.9.25,2,1,2,4,4,5,5,5,4,5,5,5,5,5,5,4,4,4,1,1,1,5,5,3,2,4,4,5,8,7,10,10,10,10,9,9,9,2,8,9,7,9,8,8,8,8,8,8,9,9,10,10,4,3,5,1,1,1,2,3,3,4,1,1,2,2,77,4,4,4,4,4,5,4,4,5,5,3,3,3,5,3,3,3,5,7,2,8,2,9,2,1,1,4,4,4,4,1,1,4,4,1,1,7,5,7,1,7,5,1,7,1,5,5,7,1,77,2,1,2,8.75,0,0,0,0,2,1,12000,0,2,0,1,1,2,2,3,23,1989,1,3,12,1,0
2450,0,3,2,2037.9.26,2,1,1,3,3,5,1,1,2,1,1,1,1,1,5,1,1,1,1,1,1,1,1,3,1,3,1,1,3,1,10,10,10,10,10,10,10,8,10,10,10,10,10,10,7,7,0,0,10,10,5,10,1,1,1,1,1,1,1,1,1,1,99,5,5,5,1,1,4,3,1,3,5,5,5,4,2,5,5,3,5,3,3,4,5,10,0,10,0,10,0,2,1,4,4,3,3,1,2,3,4,1,1,5,2,7,1,7,1,1,5,1,5,1,5,1,77,3,99,99,8.71,0,0,1,5,3,2,6000,0,2,0,1,2,2,2,2,21,1991,1,2,16,99,99
2450,0,3,3,2037.9.27,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,1,1,1,1,1,10,5,10,5,10,10,5,10,10,5,10,10,10,10,7,10,10,10,10,10,10,10,10,10,2,1,1,2,5,5,4,1,1,1,5,1,1,1,3,3,3,4,4,4,4,3,3,4,4,2,4,2,5,1,3,4,4,10,0,10,0,10,0,2,1,3,4,2,4,2,1,3,3,1,4,5,3,6,1,6,1,1,6,1,6,1,6,1,77,99,6,99,8.5,0,0,0,2,2,1,6000,0,0,0,1,1,2,2,3,26,1986,1,3,12,1,0
2450,0,3,4,2037.9.28,2,1,2,4,5,3,4,5,5,4,5,2,2,4,4,2,5,4,3,1,1,5,4,3,3,4,5,5,8,9,9,10,10,10,5,10,9,9,7,6,8,9,9,10,9,9,9,10,6,6,8,8,2,4,5,5,5,5,5,1,2,3,3,4,5,4,77,4,4,5,5,5,5,4,5,4,5,3,3,2,5,2,3,4,5,8,2,8,2,8,2,2,1,4,4,3,4,2,1,4,4,1,1,3,3,5,3,5,3,3,5,4,4,3,5,1,77,2,99,99,8.25,0,0,0,0,0,1,6000,0,4,0,1,1,2,2,2,54,1959,1,3,16,3,20
2451,0,3,1,2037.9.29,2,1,1,4,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,2,1,4,3,3,2,1,2,2,1,1,1,1,77,2,2,4,4,5,5,5,4,4,4,3,5,2,5,1,1,4,5,10,0,9,1,10,1,2,2,3,3,3,3,2,2,3,3,2,2,5,3,5,3,4,3,3,5,4,4,3,5,1,77,99,5,99,10,0,0,0,0,1,1,18000,1,4,99,1,1,2,2,2,55,1957,1,3,12,2,10
2451,0,3,2,2037.9.30,2,4,4,4,4,4,4,4,4,4,5,4,3,3,3,1,3,2,1,1,1,1,3,2,1,1,1,1,9,9,10,10,9,9,1,9,9,5,9,10,9,9,9,9,9,9,9,9,10,10,10,10,1,1,2,2,3,4,3,2,2,1,2,1,2,1,77,3,3,4,3,4,4,4,4,4,4,4,5,5,5,4,4,5,5,2,2,7,2,8,2,3,1,4,3,3,3,1,1,3,4,3,2,6,2,6,2,6,2,1,5,1,5,2,6,0,77,77,77,77,77,77,77,0,1,2,1,99,0,0,1,1,1,3,2,2,44,1968,1,2,16,2,99
2451,0,3,3,2037.10.1,2,1,1,1,1,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,7,5,10,8,8,5,5,6,10,5,5,5,7,10,10,10,10,8,10,10,8,8,10,10,5,3,3,5,5,5,3,5,4,5,3,5,5,5,77,3,3,4,4,4,3,5,5,4,3,2,4,2,5,1,1,4,4,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1,77,1,2,99,8,0,0,1,0,4,4,10000,0,2,0,99,1,2,2,2,18,99,1,4,12,1,99
2451,0,3,4,2037.10.2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,10,8,8,8,4,6,8,7,5,10,7,8,8,8,8,8,8,9,8,8,8,8,4,2,5,5,5,4,4,2,3,3,2,3,5,5,1,3,0,4,4,4,4,4,5,3,4,1,1,5,5,1,1,5,5,9,1,9,1,9,1,1,2,3,4,4,3,1,2,4,3,2,1,3,3,5,2,5,2,3,4,3,4,3,5,1,99,0,2,0,8,0,0,1,0,4,99,12000,0,2,0,1,1,2,2,2,19,1994,1,4,12,1,99
2452,0,3,1,2037.10.3,2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,10,10,10,10,10,10,2,9,10,8,10,10,9,9,10,10,10,10,7,8,6,9,7,10,4,3,1,4,1,1,4,1,1,4,2,4,3,3,1,2,3,5,5,5,4,5,5,5,5,4,3,2,5,2,3,4,5,10,0,9,2,7,3,4,3,1,2,1,2,3,3,2,2,2,3,6,1,7,1,7,2,1,6,1,6,1,7,0,77,77,77,77,77,77,77,0,0,1,1,26000,0,99,4,1,99,99,99,99,99,1995,1,2,12,1,2
2452,0,3,2,2037.10.4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,1,1,1,1,1,1,1,1,1,1,7,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,3,2,5,2,2,4,1,2,5,5,5,5,5,1,2,3,5,4,5,5,5,5,5,4,5,1,4,5,1,3,5,5,9,2,8,3,8,3,3,3,2,2,2,2,3,4,3,3,3,2,6,2,6,2,6,2,1,9,2,6,2,6,1,77,0,1,0,7.25,0,0,0,0,2,0,3500,0,2,1,1,1,1,2,2,19,1995,1,2,12,1,0
2452,0,3,3,2037.10.5,2,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,5,3,1,1,1,1,1,1,1,1,8,6,10,8,9,7,7,10,9,8,9,9,8,8,8,9,7,9,8,8,6,8,9,8,3,3,3,4,5,5,5,4,5,5,5,3,4,3,4,3,3,4,4,4,4,4,4,3,4,3,3,2,4,3,3,3,4,5,5,6,5,5,5,1,1,4,4,4,4,1,1,4,4,1,4,6,3,6,2,6,5,1,6,1,6,1,6,1,77,2,99,99,8.72,0,0,1,2,1,1,12000,1,2,0,1,1,2,2,2,30,1982,1,2,14,4,2
2452,0,3,4,2037.10.6,2,1,1,5,5,3,1,1,5,1,1,1,1,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,10,10,10,10,10,8,8,8,8,10,8,4,1,5,3,5,5,2,1,1,3,1,1,3,2,77,4,4,5,5,5,5,5,5,5,5,2,3,2,4,2,1,5,5,5,3,5,5,7,2,1,1,3,4,4,4,1,1,4,4,1,1,1,5,7,1,7,1,1,6,2,7,4,5,1,77,3,99,99,8.5,0,0,0,0,1,99,99,0,2,0,1,3,3,3,2,59,1954,1,2,12,3,99
2453,0,3,1,2037.10.7,2,1,1,4,1,3,1,2,3,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,3,1,1,1,10,9,9,10,10,8,8,9,10,10,10,10,9,9,8,10,10,7,10,10,10,10,9,10,5,2,1,4,1,1,3,1,2,2,1,1,2,1,77,3,3,4,4,5,4,4,4,3,4,3,4,2,4,2,3,4,4,8,3,3,4,4,4,1,1,4,4,4,4,1,1,4,4,1,1,5,1,5,1,6,1,1,6,1,2,2,6,1,77,99,5,99,5,0,0,1,2,3,1,17000,0,2,0,1,99,99,99,99,99,99,99,99,99,99,99
2453,0,3,2,2037.10.8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,9,8,8,10,10,10,10,10,7,5,8,10,5,8,7,8,8,10,8,8,8,8,10,10,3,1,4,3,4,4,2,2,2,2,1,1,1,1,77,4,3,4,4,4,4,4,4,5,5,2,3,2,5,2,2,3,5,0,10,1,10,0,9,2,1,4,4,3,4,1,2,4,4,1,1,3,5,5,5,6,4,4,3,3,4,4,4,1,77,1,1,99,8.75,0,0,1,99,1,1,18000,0,2,0,1,1,1,2,2,26,1987,1,3,14,2,1
2453,0,3,3,2037.10.9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,10,10,10,10,10,9,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,3,5,5,3,4,3,2,2,3,1,2,5,1,77,4,3,5,4,5,5,4,4,4,4,3,5,2,5,2,3,4,5,10,3,0,5,5,5,1,3,3,3,4,3,2,2,2,4,1,1,7,3,7,1,7,2,1,5,1,6,2,6,1,99,1,0,0,7.25,0,0,0,1,4,3,99,0,2,1,1,2,2,2,2,19,1994,1,4,13,1,1
2453,0,3,4,2037.10.10,2,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,5,10,10,10,10,10,10,9,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,3,3,5,5,5,5,5,4,5,5,5,3,5,77,3,2,5,4,5,3,5,5,4,3,77,77,77,77,77,77,77,77,7,5,7,4,7,4,2,1,3,4,3,3,2,4,4,4,1,1,7,4,7,2,7,4,1,2,3,4,3,5,1,77,99,7,99,7.25,0,0,0,1,4,99,10000,0,99,4,1,2,2,2,2,19,1994,1,4,13,1,99
2454,0,3,1,2037.10.11,2,1,3,1,2,2,1,3,4,1,1,1,2,1,2,3,2,5,1,1,1,1,1,2,3,1,3,1,8,4,9,9,9,7,0,5,6,8,8,10,10,10,9,9,9,9,9,9,9,9,10,10,4,5,5,5,5,5,5,5,5,5,5,5,5,3,1,4,4,5,5,5,5,4,4,5,5,3,4,2,4,2,2,4,4,4,7,2,7,2,3,1,3,2,2,3,3,2,2,3,3,2,2,3,5,5,4,4,1,3,6,6,6,5,7,1,77,2,6,2,8.71,0,0,0,0,1,1,5000,0,99,0,1,2,2,2,3,59,1954,1,5,14,4,5
2454,0,3,2,2037.10.12,2,1,2,2,1,3,1,3,2,2,1,1,2,1,3,2,1,1,1,1,1,1,1,1,2,2,1,1,9,9,10,10,10,8,5,8,8,2,5,7,8,9,9,10,10,9,9,9,9,9,10,8,3,3,5,5,5,5,5,5,5,5,3,3,3,1,99,4,4,4,4,4,4,4,4,4,4,3,4,3,5,2,4,3,5,5,5,5,5,5,5,2,3,2,1,2,3,3,4,1,4,2,2,5,4,7,5,7,5,1,7,1,5,1,7,1,77,3,1,0,8.71,0,0,0,0,1,1,6000,0,4,3,1,3,3,3,3,59,1954,1,0,14,4,4
2454,0,3,3,2037.10.13,2,1,2,2,1,3,1,3,2,2,1,1,2,1,3,2,1,1,1,1,1,1,1,1,2,2,1,1,9,9,10,10,10,8,5,8,8,2,5,7,8,9,9,10,10,9,9,9,9,9,10,8,3,3,5,5,5,5,5,5,5,5,3,3,3,1,99,4,4,4,4,4,4,4,4,4,4,3,4,2,5,2,2,4,4,5,3,5,2,6,4,1,1,3,4,4,4,1,1,4,4,1,1,4,1,7,4,5,6,1,7,1,6,1,6,1,77,3,1,0,8.71,0,0,0,0,1,1,6000,0,4,3,1,3,3,3,3,59,1954,1,0,14,4,4
2454,0,3,4,2037.10.14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,10,8,8,8,9,10,7,7,5,4,6,4,5,5,7,8,9,8,9,7,5,7,7,4,4,5,5,1,4,4,1,2,3,1,1,4,2,77,2,2,3,3,4,3,3,4,3,3,2,3,2,5,2,2,5,5,8,2,8,3,8,3,2,2,3,3,3,3,2,2,3,4,1,2,5,5,7,2,5,2,1,5,2,5,2,5,1,77,1,4,99,8.5,0,0,1,99,99,1,99,0,2,99,1,2,3,3,3,49,1964,1,3,12,1,99
2455,0,3,1,2037.10.15,2,1,2,3,2,1,1,1,2,1,1,1,1,1,3,2,2,2,1,1,1,2,1,3,2,2,1,1,7,2,7,8,8,8,3,6,8,7,7,8,6,6,6,7,7,7,7,7,9,9,9,9,3,2,3,5,4,4,2,1,1,1,1,1,3,3,77,2,2,4,4,4,3,4,4,3,4,3,4,3,4,1,1,4,4,7,5,7,5,7,5,3,1,3,3,2,3,2,3,2,3,2,2,5,5,5,5,5,5,1,5,1,5,3,5,1,77,1,1,99,8.5,0,0,0,0,3,99,29000,0,0,0,1,1,2,2,2,21,1992,1,3,99,1,0
2455,0,3,2,2037.10.16,2,1,3,1,3,1,1,1,2,1,1,1,3,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,7,7,7,10,10,8,7,10,8,8,8,9,8,8,8,8,8,6,4,4,4,5,8,7,4,2,4,5,5,5,5,1,2,3,1,1,4,4,1,4,4,4,4,4,5,5,5,4,4,2,4,1,5,1,1,5,5,6,1,6,5,5,5,4,4,1,1,1,1,1,4,1,1,4,4,5,5,7,7,7,7,5,5,6,1,1,1,1,77,1,10,99,8.5,0,0,0,0,1,2,99,0,0,4,1,1,2,2,2,47,1966,1,3,14,3,2
2455,0,3,3,2037.10.17,2,1,4,3,4,2,1,1,2,1,1,1,1,4,3,1,2,2,1,1,1,1,1,2,2,2,1,1,6,7,7,7,7,6,4,4,5,2,3,3,5,8,6,7,2,2,4,4,5,5,5,6,3,2,5,5,4,4,3,2,1,3,1,1,1,1,77,3,3,4,4,4,4,4,4,3,3,3,3,2,4,1,2,4,5,8,8,8,4,8,4,2,2,2,2,3,3,2,2,3,4,4,1,7,1,5,1,7,1,1,7,7,7,6,1,1,77,7,6,18,9.95,0,0,0,0,4,2,57000,0,0,1,1,1,1,2,2,49,1964,1,3,12,3,1
2455,0,3,4,2037.10.18,2,5,3,4,4,5,5,3,4,5,5,5,5,4,1,1,5,4,1,1,1,1,1,1,1,1,1,1,7,7,10,10,10,10,3,10,10,7,10,10,8,9,9,10,10,10,10,10,5,7,10,10,2,2,1,1,4,1,3,1,1,1,5,2,4,4,77,4,4,3,4,4,4,4,4,4,5,3,4,1,4,1,2,5,5,9,2,8,2,8,2,1,1,4,4,4,4,1,1,4,4,1,4,7,3,6,3,7,3,3,6,3,4,3,6,1,77,77,6,99,8.5,0,0,1,0,3,3,11000,1,4,0,1,1,2,2,2,39,1973,1,3,13,2,99
2456,0,3,1,2037.10.19,2,1,1,3,4,1,1,1,3,4,1,1,1,3,1,5,5,3,1,1,1,1,1,1,1,1,1,1,10,10,7,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,2,1,4,5,5,5,3,3,4,5,3,3,5,5,4,4,4,4,5,5,5,5,4,5,3,4,2,5,2,2,5,5,10,10,6,1,10,1,2,2,2,2,2,3,2,3,3,4,3,2,3,2,1,4,3,2,4,3,2,3,5,5,0,77,77,77,77,77,77,77,1,3,2,2,99,1,4,0,1,2,2,2,2,40,1973,1,3,13,2,20
2456,0,3,2,2037.10.20,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,6,7,8,8,8,8,8,8,8,8,8,6,7,8,8,8,7,8,7,9,9,9,9,4,4,5,4,4,5,4,4,4,4,4,3,4,4,77,3,3,4,4,4,4,4,4,4,4,3,1,4,5,2,2,4,4,2,2,8,5,9,5,3,1,4,4,4,4,1,4,4,4,4,4,7,5,7,1,7,1,1,7,3,6,2,7,1,77,3,99,99,10,0,0,0,0,5,5,99,0,2,0,1,2,2,2,2,24,1989,1,3,16,2,0
2456,0,3,3,2037.10.21,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,9,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,3,4,5,5,5,5,4,5,4,1,3,3,77,4,3,5,4,4,5,5,5,5,5,3,4,2,5,3,3,4,5,3,5,5,5,5,5,1,1,4,4,4,4,1,4,4,4,4,1,6,4,7,1,7,7,1,7,1,6,1,7,1,77,77,8,99,8.5,0,0,0,0,2,2,15000,0,2,4,1,2,2,2,2,26,1986,1,3,0,3,1
2456,0,3,4,2037.10.22,2,5,1,4,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,8,10,10,10,10,10,7,10,9,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,4,5,3,4,5,4,4,3,3,3,4,4,4,4,77,4,4,4,4,4,4,4,4,4,4,3,4,2,5,3,2,5,5,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1,77,77,3,99,8,0,0,1,0,3,3,30000,99,2,0,1,99,2,3,3,21,1992,1,2,99,2,0
2457,0,3,1,2037.10.23,2,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,8,8,10,8,3,10,10,10,7,10,10,10,10,10,10,10,10,10,10,4,5,1,5,5,5,5,5,5,5,5,3,5,5,5,4,0,5,4,5,4,4,5,5,5,2,3,2,5,2,3,3,4,5,1,5,5,6,5,2,3,3,3,3,3,2,2,3,3,2,2,5,4,4,3,5,4,4,4,4,4,3,4,0,77,77,77,77,77,77,77,1,1,1,0,12000,1,99,0,1,1,1,1,2,37,1975,1,4,5,99,10
2457,0,3,2,2037.10.24,2,1,1,4,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,4,5,5,5,5,5,3,5,5,1,1,1,77,4,4,5,5,5,5,5,5,5,5,3,3,3,4,3,4,3,4,5,0,8,0,10,0,2,2,3,3,3,3,2,2,3,3,2,99,4,4,4,3,4,4,3,3,3,4,3,4,1,77,2,99,99,9,0,0,0,0,2,2,25000,0,0,0,1,2,2,2,2,28,1984,1,2,2,2,5
2457,0,3,3,2037.10.25,2,1,3,1,1,2,1,1,3,1,1,1,2,1,2,1,3,3,1,2,1,1,1,1,1,1,1,1,7,7,7,10,10,10,7,9,9,6,8,10,9,9,9,10,10,8,8,8,10,9,10,7,4,2,5,4,2,4,4,2,2,2,2,2,4,4,77,3,3,4,4,4,4,4,4,5,5,3,5,3,5,5,5,5,5,3,6,4,6,6,6,4,1,1,4,1,4,1,1,2,4,1,1,4,2,4,4,4,4,4,3,5,1,7,5,1,77,3,99,99,8.71,0,0,0,1,2,2,27000,0,0,1,1,1,2,2,2,53,1959,1,3,16,5,99
2457,0,3,4,2037.10.26,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,10,10,10,10,9,9,9,10,10,10,9,9,9,9,9,9,9,9,10,10,10,9,3,3,5,3,3,5,4,1,1,3,2,1,3,3,99,4,4,5,4,4,5,5,5,5,5,2,4,2,4,1,1,5,5,4,4,6,5,5,5,4,1,1,4,2,4,3,4,4,1,1,1,4,7,7,7,7,7,7,5,7,1,7,1,1,77,3,99,99,8.71,0,0,0,1,2,2,29000,0,0,1,1,2,2,2,2,54,1959,1,3,16,5,10
2458,0,3,1,2037.10.27,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,10,10,10,10,9,9,9,10,10,10,9,9,9,9,9,9,9,9,10,10,10,9,3,3,5,3,3,5,4,1,1,3,2,1,3,3,99,4,4,5,4,4,5,5,5,5,5,2,4,2,4,2,2,4,4,5,5,5,5,5,5,3,1,4,4,3,4,2,2,4,4,1,1,4,2,4,3,6,2,1,6,2,6,2,6,1,77,3,99,99,8.71,0,0,0,1,2,2,29000,0,0,1,1,2,2,2,2,54,1959,1,3,16,5,10
2458,0,3,2,2037.10.28,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,8,5,7,8,8,8,7,7,7,7,7,8,7,8,8,8,8,8,7,7,7,7,8,8,4,3,5,4,2,4,2,1,3,4,5,2,2,2,77,3,3,4,4,4,4,4,4,4,4,4,3,3,5,1,2,5,4,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1,77,77,9,99,8.5,0,0,0,0,1,1,6000,0,2,4,1,1,2,2,2,24,1988,1,3,15,2,8
2458,0,3,3,2037.10.29,2,1,3,2,3,1,4,1,1,3,1,2,1,2,4,3,2,2,4,4,1,1,2,2,4,5,2,1,9,10,9,10,10,10,9,10,6,2,8,10,8,9,9,10,7,5,10,7,9,9,7,8,4,3,1,2,4,1,3,1,2,3,5,2,2,1,77,4,4,3,4,4,5,5,5,4,5,3,5,1,5,1,4,4,5,8,3,9,1,9,1,3,3,3,3,2,4,1,2,3,3,2,2,5,3,7,4,6,2,1,6,1,1,1,7,1,77,77,77,17,8,0,0,0,3,4,2,50000,1,2,0,1,1,3,2,2,19,1994,1,3,10,1,0
